"","county","year","crimerate","arrest","conviction","prison","sentence","police","popdensity","taxrevenue","region","urban","minority","mix","youngmale","wage","policelag1","policelag2","policelag3","policelag4","policelag5","policelag6"
"536","169","84",0.010994,0.361039,0.546763,0.421053,7.85,0.000771,0.7721239,29.17758,"central","no",7.67092,0.1458333,0.085711,283.974344444444,0.0009035,0.0007657,0.0008042,NA,NA,NA
"537","169","85",0.0092151,0.377709,0.819672,0.42,10.39,0.0007703,0.7831858,32.22691,"central","no",7.67092,0.0912162,0.0861124,312.739633333333,0.000771,0.0009035,0.0007657,0.0008042,NA,NA
"538","169","86",0.0118263,0.215311,1.04444,0.478723,10.72,0.0010185,0.7876106,33.53141,"central","no",7.67092,0.0885417,0.0844367,325.842011111111,0.0007703,0.000771,0.0009035,0.0007657,0.0008042,NA
"539","169","87",0.0121033,0.343387,0.722973,0.448598,12.36,0.0010952,0.800885,37.70785,"central","no",7.67092,0.1372032,0.0828068,336.8036,0.0010185,0.0007703,0.000771,0.0009035,0.0007657,0.0008042
"540","171","81",0.0189838,0.153444,1.10795,0.517949,10.32,0.0013737,1.109462,19.58383,"west","no",5.64349,0.0659851,0.0834044,242.582033333333,NA,NA,NA,NA,NA,NA
"541","171","82",0.0209131,0.151017,1.04145,0.452736,6.77,0.0013909,1.109462,20.21522,"west","no",5.64349,0.0658882,0.0825625,255.933255555556,0.0013737,NA,NA,NA,NA,NA
"542","171","83",0.023208,0.143754,1.28641,0.513208,8.05,0.0013766,1.111317,21.28755,"west","no",5.64349,0.0710015,0.0816937,267.972877777778,0.0013909,0.0013737,NA,NA,NA,NA
"543","171","84",0.0213532,0.128736,1.22619,0.533981,7.72,0.0014235,1.124304,24.01994,"west","no",5.64349,0.0635697,0.0808381,281.031811111111,0.0013766,0.0013909,0.0013737,NA,NA,NA
"544","171","85",0.0235205,0.109944,1.47134,0.536797,10.44,0.0014,1.12987,27.83577,"west","no",5.64349,0.0530973,0.0798949,297.844811111111,0.0014235,0.0013766,0.0013909,0.0013737,NA,NA
"545","171","86",0.0209747,0.166014,1.07075,0.563877,8.2,0.0013797,1.141002,28.99779,"west","no",5.64349,0.079459,0.0786127,279.921831111111,0.0014,0.0014235,0.0013766,0.0013909,0.0013737,NA
"546","171","87",0.0243954,0.175649,0.909091,0.458333,8.67,0.0015744,1.152134,31.15306,"west","no",5.64349,0.0820734,0.0773525,335.871266666667,0.0013797,0.0014,0.0014235,0.0013766,0.0013909,0.0013737
"547","173","81",0.0134337,0.151515,2,0.35,6.45,0.0054956,0.1977186,23.76874,"west","no",25.3914,0.11,0.0848613,202.9713,NA,NA,NA,NA,NA,NA
"548","173","82",0.0122786,0.163934,2.3,0.478261,7.63,0.0056361,0.1996198,28.92056,"west","no",25.3914,0.0166667,0.0826689,455.625488888889,0.0054956,NA,NA,NA,NA,NA
"549","173","83",0.0163379,0.54878,0.222222,0.2,5.11,0.0055788,0.2015209,22.4317,"west","no",25.3914,0.051948,0.080595,226.560933333333,0.0056361,0.0054956,NA,NA,NA,NA
"550","173","84",0.010373,0.403846,0.571429,0.25,11.77,0.0051865,0.2034221,25.84708,"west","no",25.3914,0.106383,0.0785267,217.310477777778,0.0055788,0.0056361,0.0054956,NA,NA,NA
"551","173","85",0.0047703,0.289474,0.636364,0.571429,12.24,0.0035149,0.2034221,28.9306,"west","no",25.3914,0.027027,0.0766049,228.4674,0.0051865,0.0055788,0.0056361,0.0054956,NA,NA
"552","173","86",0.0090203,0.25,1.27778,0.26087,10.08,0.0027562,0.2034221,32.48644,"west","no",25.3914,0.0434783,0.0756373,254.833922222222,0.0035149,0.0051865,0.0055788,0.0056361,0.0054956,NA
"553","173","87",0.0139937,0.530435,0.327869,0.15,6.64,0.0031638,0.2034221,37.72702,"west","no",25.3914,0.4197531,0.0746269,259.828311111111,0.0027562,0.0035149,0.0051865,0.0055788,0.0056361,0.0054956
"554","175","81",0.0175623,0.306954,0.390625,0.44,14.91,0.0015162,0.6322751,25.38036,"west","no",6.03408,0.0451128,0.0951802,239.755166666667,NA,NA,NA,NA,NA,NA
"555","175","82",0.0164474,0.372152,0.44898,0.424242,8.73,0.0015406,0.6402116,30.4684,"west","no",6.03408,0.0050891,0.0936172,260.488466666667,0.0015162,NA,NA,NA,NA,NA
"556","175","83",0.0170197,0.326877,0.377778,0.431373,7.73,0.001566,0.6481482,32.78445,"west","no",6.03408,0.017199,0.0919672,273.079522222222,0.0015406,0.0015162,NA,NA,NA,NA
"557","175","84",0.0242597,0.161765,1.13636,0.52,7.09,0.0066001,0.6587301,38.89787,"west","no",6.03408,0.1056911,0.0906685,284.595211111111,0.001566,0.0015406,0.0015162,NA,NA,NA
"558","175","85",0.0189785,0.308668,0.363014,0.415094,6.22,0.0016049,0.6772487,40.80094,"west","no",6.03408,0.1077283,0.0889608,307.638255555556,0.0066001,0.001566,0.0015406,0.0015162,NA,NA
"559","175","86",0.0171221,0.267123,0.683761,0.35,9.58,0.0016809,0.6851852,44.50095,"west","no",6.03408,0.0922693,0.0865299,319.835288888889,0.0016049,0.0066001,0.001566,0.0015406,0.0015162,NA
"560","175","87",0.0164932,0.350348,0.410596,0.387097,7.31,0.0016455,0.6878307,46.41461,"west","no",6.03408,0.1023018,0.0843666,336.755788888889,0.0016809,0.0016049,0.0066001,0.001566,0.0015406,0.0015162
"561","179","81",0.028366,0.444444,0.352113,0.416667,10.67,0.0014945,1.13302,23.32127,"central","no",17.8858,0.192906,0.0930994,253.1503,NA,NA,NA,NA,NA,NA
"562","179","82",0.0258779,0.354248,0.534483,0.404692,8.43,0.0014512,1.15493,44.09111,"central","no",17.8858,0.1242197,0.0919454,267.7429,0.0014945,NA,NA,NA,NA,NA
"563","179","83",0.0246299,0.253464,0.498861,0.410959,6.73,0.0015358,1.173709,29.71875,"central","no",17.8858,0.0777847,0.0908315,276.921377777778,0.0014512,0.0014945,NA,NA,NA,NA
"564","179","84",0.0256946,0.304604,0.456942,0.446154,6.77,0.0015131,1.198748,29.31159,"central","no",17.8858,0.123947,0.0897906,293.249155555556,0.0015358,0.0014512,0.0014945,NA,NA,NA
"565","179","85",0.0277412,0.354207,0.383978,0.352518,8.98,0.0014929,1.223787,35.31148,"central","no",17.8858,0.1483146,0.0888013,309.909422222222,0.0015131,0.0015358,0.0014512,0.0014945,NA,NA
"566","179","86",0.0314961,0.333754,0.361917,0.400697,8.24,0.0015509,1.248826,35.18601,"central","no",17.8858,0.1522793,0.0878836,327.817566666667,0.0014929,0.0015131,0.0015358,0.0014512,0.0014945,NA
"567","179","87",0.031872,0.377543,0.328664,0.42623,9.9,0.0014782,1.28169,38.44067,"central","no",17.8858,0.1348107,0.0870309,344.695411111111,0.0015509,0.0014929,0.0015131,0.0015358,0.0014512,0.0014945
"568","181","81",0.0563677,0.220038,0.3878,0.5,13.64,0.0015673,1.485944,20.02369,"central","no",44.6283,0.058346,0.0848776,231.038333333333,NA,NA,NA,NA,NA,NA
"569","181","82",0.0617686,0.178201,0.371359,0.509804,8.29,0.0014961,1.497992,20.46264,"central","no",44.6283,0.0728538,0.0844901,245.645211111111,0.0015673,NA,NA,NA,NA,NA
"570","181","83",0.0605235,0.169506,0.474227,0.494565,6.67,0.0016658,1.51004,21.81735,"central","no",44.6283,0.0781912,0.0840385,256.923955555556,0.0014961,0.0015673,NA,NA,NA,NA
"571","181","84",0.0534929,0.222712,0.446154,0.448276,7.98,0.0016234,1.518072,24.37469,"central","no",44.6283,0.0942689,0.0835979,268.197833333333,0.0016658,0.0014961,0.0015673,NA,NA,NA
"572","181","85",0.0470632,0.206877,0.482289,0.446328,6.82,0.0016183,1.538153,24.14048,"central","no",44.6283,0.1004963,0.0828185,279.964588888889,0.0016234,0.0016658,0.0014961,0.0015673,NA,NA
"573","181","86",0.0626827,0.177352,0.481221,0.434146,7.68,0.0015919,1.554217,25.73701,"central","no",44.6283,0.0988106,0.0813213,292.114377777778,0.0016183,0.0016234,0.0016658,0.0014961,0.0015673,NA
"574","181","87",0.0729479,0.18259,0.343023,0.548023,7.06,0.0017295,1.570281,27.59179,"central","no",44.6283,0.1000389,0.0797743,308.449377777778,0.0015919,0.0016183,0.0016234,0.0016658,0.0014961,0.0015673
"575","183","81",0.0601894,0.178908,0.295956,0.434783,9.11,0.0018376,3.617096,29.11141,"central","yes",23.4436,0.0639142,0.1089895,295.756711111111,NA,NA,NA,NA,NA,NA
"576","183","82",0.0583432,0.199297,0.279832,0.434434,9.55,0.0018891,3.689696,30.98436,"central","yes",23.4436,0.0781222,0.1077222,315.329944444444,0.0018376,NA,NA,NA,NA,NA
"577","183","83",0.0512834,0.195475,0.318971,0.469758,9.15,0.0019372,3.80445,32.94156,"central","yes",23.4436,0.0903235,0.1065255,338.742055555556,0.0018891,0.0018376,NA,NA,NA,NA
"578","183","84",0.0472032,0.206969,0.330038,0.429952,9.02,0.0020187,3.961358,34.47074,"central","yes",23.4436,0.0887404,0.1053948,361.5595,0.0019372,0.0018891,0.0018376,NA,NA,NA
"579","183","85",0.0480699,0.188473,0.383159,0.360307,7.44,0.0020255,4.147541,40.55433,"central","yes",23.4436,0.0895382,0.103967,386.983922222222,0.0020187,0.0019372,0.0018891,0.0018376,NA,NA
"580","183","86",0.0530244,0.206792,0.340046,0.360668,9.33,0.0020384,4.285714,72.45375,"central","yes",23.4436,0.092261,0.1015931,408.970277777778,0.0020255,0.0020187,0.0019372,0.0018891,0.0018376,NA
"581","183","87",0.0568423,0.204216,0.381908,0.367347,12.15,0.0021275,4.388759,48.76492,"central","yes",23.4436,0.0852701,0.0993558,425.823644444444,0.0020384,0.0020255,0.0020187,0.0019372,0.0018891,0.0018376
"582","185","81",0.0107527,0.7,6.28571,0.340909,7.18,0.011828,0.3793911,47.8802,"central","no",64.3482,0.6666667,0.085924,203.107511111111,NA,NA,NA,NA,NA,NA
"583","185","82",0.0148936,1.07143,3.06667,0.347826,6.57,0.012766,0.3770492,34.15132,"central","no",64.3482,1.8,0.0832661,215.013355555556,0.011828,NA,NA,NA,NA,NA
"584","185","83",0.0105374,1.2,3.33333,0.475,6.4,0.0126449,0.3793911,26.29618,"central","no",64.3482,4,0.0805017,229.331966666667,0.012766,0.011828,NA,NA,NA,NA
"585","185","84",0.0151844,1.21429,4.11765,0.271429,6.28,0.0119306,0.3840749,35.21553,"central","no",64.3482,0.3,0.0779308,238.038333333333,0.0126449,0.012766,0.011828,NA,NA,NA
"586","185","85",0.0078125,0.25,37,0.459459,6.58,0.0136719,0.3840749,32.34632,"central","no",64.3482,3,0.0753613,251.003311111111,0.0119306,0.0126449,0.012766,0.011828,NA,NA
"587","185","86",0.0045815,0.295775,2.28571,0.458333,12.66,0.0009034,0.3864169,35.20491,"central","no",64.3482,0.1639344,0.0727704,261.251488888889,0.0136719,0.0119306,0.0126449,0.012766,0.011828,NA
"588","185","87",0.0108703,0.195266,2.12121,0.442857,5.38,0.0012221,0.3887588,40.82454,"central","no",64.3482,0.0496894,0.0700822,495.9648,0.0009034,0.0136719,0.0119306,0.0126449,0.012766,0.011828
"589","187","81",0.0338507,0.26556,0.539063,0.333333,5.43,0.0011939,0.4427711,21.43002,"other","no",44.2132,0.0880361,0.0895135,223.088477777778,NA,NA,NA,NA,NA,NA
"590","187","82",0.0312457,0.264444,1,0.294118,8.5,0.001111,0.439759,23.43014,"other","no",44.2132,0.1111111,0.0880961,230.741833333333,0.0011939,NA,NA,NA,NA,NA
"591","187","83",0.0221291,0.273292,1.04545,0.326087,5.37,0.0010996,0.439759,24.20716,"other","no",44.2132,0.1219512,0.0867417,239.126966666667,0.001111,0.0011939,NA,NA,NA,NA
"592","187","84",0.024611,0.270115,0.521277,0.591837,16.42,0.0011315,0.436747,25.53147,"other","no",44.2132,0.1917808,0.085349,250.542511111111,0.0010996,0.001111,0.0011939,NA,NA,NA
"593","187","85",0.0254524,0.263006,1.43956,0.290076,12.72,0.0012506,0.439759,37.27805,"other","no",44.2132,0.2627737,0.0836146,258.338311111111,0.0011315,0.0010996,0.001111,0.0011939,NA,NA
"594","187","86",0.0239377,0.352584,0.568966,0.409091,7.74,0.0008731,0.436747,68.39309,"other","no",44.2132,0.2007299,0.0807085,279.6508,0.0012506,0.0011315,0.0010996,0.001111,0.0011939,NA
"595","187","87",0.0345231,0.332669,0.443114,0.432432,6.98,0.0011691,0.4427711,34.71814,"other","no",44.2132,0.2904884,0.0779487,292.619133333333,0.0008731,0.0012506,0.0011315,0.0010996,0.001111,0.0011939
"596","189","81",0.0314674,0.181639,0.304348,0.285714,14.59,0.0021745,1.038217,21.71702,"west","no",1.9832,0.0552083,0.1581173,231.875988888889,NA,NA,NA,NA,NA,NA
"597","189","82",0.0316963,0.195736,0.70297,0.183099,9.43,0.0016585,1.057325,21.78756,"west","no",1.9832,0.0828961,0.1573162,243.846477777778,0.0021745,NA,NA,NA,NA,NA
"598","189","83",0.0269621,0.249154,0.461538,0.470588,16.73,0.0020366,1.066879,22.60484,"west","no",1.9832,0.0584726,0.1564561,254.097744444444,0.0016585,0.0021745,NA,NA,NA,NA
"599","189","84",0.0245914,0.254177,0.389671,0.433735,6.66,0.0021129,1.082803,26.88897,"west","no",1.9832,0.0567465,0.1556665,263.194833333333,0.0020366,0.0016585,0.0021745,NA,NA,NA
"600","189","85",0.0271844,0.153261,0.390071,0.4,8.31,0.0019502,1.089172,29.19147,"west","no",1.9832,0.036036,0.1545936,275.810744444444,0.0021129,0.0020366,0.0016585,0.0021745,NA,NA
"601","189","86",0.0287322,0.150769,0.272109,0.375,9.84,0.0019744,1.098726,31.26163,"west","no",1.9832,0.0416667,0.1528012,298.8459,0.0019502,0.0021129,0.0020366,0.0016585,0.0021745,NA
"602","189","87",0.031313,0.161381,0.300578,0.288462,12.27,0.0022784,1.101911,31.33022,"west","no",1.9832,0.0571992,0.1509264,319.751555555556,0.0019744,0.0019502,0.0021129,0.0020366,0.0016585,0.0021745
"603","191","81",0.0371162,0.270559,0.333333,0.516717,12.18,0.0011395,1.761733,18.57096,"other","no",34.4283,0.1067961,0.1041378,234.201422222222,NA,NA,NA,NA,NA,NA
"604","191","82",0.0404994,0.278192,0.33125,0.45283,10.3,0.0011468,1.763538,19.98285,"other","no",34.4283,0.109978,0.1016082,246.939344444444,0.0011395,NA,NA,NA,NA,NA
"605","191","83",0.036537,0.221948,0.411619,0.426426,7.66,0.001243,1.768953,21.18032,"other","no",34.4283,0.0707991,0.0990734,262.683188888889,0.0011468,0.0011395,NA,NA,NA,NA
"606","191","84",0.0330351,0.259823,0.37163,0.394322,8.01,0.0011974,1.779783,21.92414,"other","no",34.4283,0.0714752,0.0965821,274.764144444444,0.001243,0.0011468,0.0011395,NA,NA,NA
"607","191","85",0.0345692,0.253968,0.391509,0.475904,8.53,0.0012113,1.783394,23.63343,"other","no",34.4283,0.0805825,0.0939839,288.857255555556,0.0011974,0.001243,0.0011468,0.0011395,NA,NA
"608","191","86",0.0345793,0.210354,0.298444,0.383886,8.62,0.0011934,1.758123,26.06167,"other","no",34.4283,0.0796659,0.0911368,302.256222222222,0.0012113,0.0011974,0.001243,0.0011468,0.0011395,NA
"609","191","87",0.0458895,0.172257,0.45,0.421053,9.59,0.0012273,1.772563,32.74533,"other","no",34.4283,0.0861645,0.0882881,315.701777777778,0.0011934,0.0012113,0.0011974,0.001243,0.0011468,0.0011395
"610","193","81",0.0192107,0.390009,0.426966,0.573684,4.64,0.000926,0.7859043,17.44954,"west","no",5.93109,0.1525252,0.0860937,251.575766666667,NA,NA,NA,NA,NA,NA
"611","193","82",0.0240456,0.330775,0.468354,0.563063,6.65,0.0009732,0.7912234,19.84998,"west","no",5.93109,0.1519293,0.0849039,240.752206666667,0.000926,NA,NA,NA,NA,NA
"612","193","83",0.0220034,0.350189,0.331897,0.448052,7.94,0.0009964,0.7965425,20.1008,"west","no",5.93109,0.0959471,0.0836757,276.595344444444,0.0009732,0.000926,NA,NA,NA,NA
"613","193","84",0.0171735,0.342967,0.640449,0.442982,7.82,0.0009761,0.8045213,22.50491,"west","no",5.93109,0.0559512,0.0824713,294.514466666667,0.0009964,0.0009732,0.000926,NA,NA,NA
"614","193","85",0.0180945,0.356682,0.576227,0.38565,7.93,0.0010006,0.8085107,24.77798,"west","no",5.93109,0.0742574,0.0812092,314.816088888889,0.0009761,0.0009964,0.0009732,0.000926,NA,NA
"615","193","86",0.0194505,0.341006,0.485,0.407216,5.98,0.0012105,0.8071808,25.86566,"west","no",5.93109,0.0712329,0.0796638,326.987322222222,0.0010006,0.0009761,0.0009964,0.0009732,0.000926,NA
"616","193","87",0.0235277,0.266055,0.588859,0.423423,5.86,0.0011789,0.8138298,28.51783,"west","no",5.93109,0.1105016,0.0781939,349.541344444444,0.0012105,0.0010006,0.0009761,0.0009964,0.0009732,0.000926
"617","195","81",0.0631212,0.223671,0.29148,0.45,10.11,0.0017569,1.695187,24.62795,"other","no",37.4311,0.1227477,0.0894729,265.760188888889,NA,NA,NA,NA,NA,NA
"618","195","82",0.0588861,0.276907,0.242802,0.494071,12.57,0.001784,1.705882,26.92453,"other","no",37.4311,0.1209773,0.0879057,278.646344444444,0.0017569,NA,NA,NA,NA,NA
"619","195","83",0.0573422,0.231103,0.310668,0.449057,9.86,0.0017866,1.719251,27.52601,"other","no",37.4311,0.1181818,0.0863571,295.325222222222,0.001784,0.0017569,NA,NA,NA,NA
"620","195","84",0.0551157,0.156901,0.337522,0.494681,11.19,0.0019252,1.727273,28.82286,"other","no",37.4311,0.111459,0.0848282,310.719955555556,0.0017866,0.001784,0.0017569,NA,NA,NA
"621","195","85",0.0236432,0.24697,1.56442,0.478431,12.49,0.0042988,1.721925,36.02775,"other","no",37.4311,0.2716763,0.0831767,321.624711111111,0.0019252,0.0017866,0.001784,0.0017569,NA,NA
"622","195","86",0.030095,0.208738,1.44186,0.475806,9.21,0.0043097,1.727273,38.39109,"other","no",37.4311,0.1890332,0.0813075,336.783644444444,0.0042988,0.0019252,0.0017866,0.001784,0.0017569,NA
"623","195","87",0.0313973,0.201397,1.67052,0.470588,13.02,0.0044592,1.745989,53.66693,"other","no",37.4311,0.1561238,0.0794507,351.2125,0.0043097,0.0042988,0.0019252,0.0017866,0.001784,0.0017569
"624","197","81",0.0178621,0.158915,1.06098,0.356322,11.35,0.0008308,0.8571429,16.64038,"west","no",5.46081,0.0617284,0.0806272,225.471988888889,NA,NA,NA,NA,NA,NA
"625","197","82",0.0180711,0.229167,0.545455,0.363636,6.64,0.0009241,0.8660714,17.61957,"west","no",5.46081,0.1115789,0.0798224,239.712877777778,0.0008308,NA,NA,NA,NA,NA
"626","197","83",0.0155747,0.226667,0.480392,0.428571,7.77,0.0010729,0.8690476,18.90585,"west","no",5.46081,0.1138614,0.0790195,257.861111111111,0.0009241,0.0008308,NA,NA,NA,NA
"627","197","84",0.0136619,0.204188,1.41026,0.372727,10.11,0.0011087,0.8720238,22.70475,"west","no",5.46081,0.1169591,0.0782327,264.023011111111,0.0010729,0.0009241,0.0008308,NA,NA,NA
"628","197","85",0.0130857,0.180556,0.830769,0.333333,5.96,0.0010541,0.875,24.12361,"west","no",5.46081,0.0810811,0.0772219,272.656388888889,0.0011087,0.0010729,0.0009241,0.0008308,NA,NA
"629","197","86",0.012874,0.112676,2.25,0.244444,7.68,0.0010879,0.8809524,24.98198,"west","no",5.46081,0.0757576,0.0757007,293.927388888889,0.0010541,0.0011087,0.0010729,0.0009241,0.0008308,NA
"630","197","87",0.0141928,0.207595,1.18293,0.360825,12.23,0.0011857,0.889881,25.95258,"west","no",5.46081,0.0675676,0.0741989,311.883555555556,0.0010879,0.0010541,0.0011087,0.0010729,0.0009241,0.0008308
